Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsSwans_20260710,2852.674321627661,11.000621864990535,OPP Shot,47,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2866.7761897336563,10.799355904004187,OPP Shot,48,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,2911.183555047663,10.997126250988003,OPP Shot,49,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,2921.874485102661,10.802165534999403,OPP Shot,50,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,2973.97555205366,11.199968850000005,OPP Shot,51,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,3030.6720961026467,11.102910344009615,OPP Shot,52,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,3050.2386666666666,10.0,OPP Shot,53,,,,,,,,,,,Q3,GS,Inner Left,OPP Miss,,,,
SGPvsSwans_20260710,3080.0799,10.0,OPP Shot,54,,,,,,,,,,,Q3,GA,Inner Left,OPP Miss,,,,
SGPvsSwans_20260710,3096.998290293995,11.299914876998628,OPP Shot,55,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,3164.0754190086536,10.999508528012939,OPP Shot,56,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,3178.375237448644,11.000100067012227,OPP Shot,57,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,3211.1756471326585,10.997199558986722,OPP Shot,58,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,3267.676316449659,10.897883788996296,OPP Shot,59,,,,,,,,,,,Q3,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,3370.075831883655,10.799310200995478,OPP Shot,60,,,,,,,,,,,Q3,GS,Outer Left,OPP Goal,,,,
SGPvsSwans_20260710,3392.8759516186624,10.99918775299875,OPP Shot,61,,,,,,,,,,,Q3,GA,Outer Right,OPP Goal,,,,
SGPvsSwans_20260710,3807.974474992659,11.501097517008475,OPP Shot,62,,,,,,,,,,,Q4,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,3855.1750084556456,11.08119982701146,OPP Shot,63,,,,,,,,,,,Q4,GA,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,3946.7753228986508,11.200351119006427,OPP Shot,64,,,,,,,,,,,Q4,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,3970.074512995661,11.100569096992785,OPP Shot,65,,,,,,,,,,,Q4,GA,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,4139.17561193166,10.996215115997074,OPP Shot,66,,,,,,,,,,,Q4,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,4158.873596976653,11.40138258700972,OPP Shot,67,,,,,,,,,,,Q4,GS,Inner Right,OPP Miss,,,,
SGPvsSwans_20260710,4235.275038879657,10.999643627992555,OPP Shot,68,,,,,,,,,,,Q4,GA,Inner Right,OPP Miss,,,,
SGPvsSwans_20260710,4255.372697002651,12.302962063014093,OPP Shot,69,,,,,,,,,,,Q4,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,4283.5756200026535,10.996616694006661,OPP Shot,70,,,,,,,,,,,Q4,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,4337.774175745662,11.30055552399699,OPP Shot,71,,,,,,,,,,,Q4,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,4352.770817378649,10.903641976010476,OPP Shot,72,,,,,,,,,,,Q4,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,4426.163341176655,11.512761976989168,OPP Shot,73,,,,,,,,,,,Q4,GA,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,4463.175905072658,10.899534918009522,OPP Shot,74,,,,,,,,,,,Q4,GA,Outer Middle,OPP Goal,,,,
SGPvsSwans_20260710,4481.774725347657,10.800711386998046,OPP Shot,75,,,,,,,,,,,Q4,GA,Outer Right,OPP Goal,,,,
SGPvsSwans_20260710,4539.57423908666,11.201234019007643,OPP Shot,76,,,,,,,,,,,Q4,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,4600.475480816655,10.797326811995845,OPP Shot,77,,,,,,,,,,,Q4,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,4630.157833982648,11.216732054009299,OPP Shot,78,,,,,,,,,,,Q4,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,103.07009514064539,10.0,OPP PEN,1,,,,,,,,,Obstruction,,Q1,,,,,,,
SGPvsSwans_20260710,200.267655393645,10.0,OPP PEN,2,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_20260710,219.17070444965952,10.0,OPP PEN,3,,,,,,,,,Obstruction,,Q1,,,,,,,
SGPvsSwans_20260710,222.77086038564988,10.0,OPP PEN,4,,,,,,,,,Obstruction,,Q1,,,,,,,
SGPvsSwans_20260710,518.2746111111111,10.0,OPP PEN,5,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_20260710,568.8689998706608,10.0,OPP PEN,6,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_20260710,583.6697868156563,10.0,OPP PEN,7,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_20260710,644.3704486256632,10.0,OPP PEN,8,,,,,,,,,Obstruction,,"Q1, Q1",GS,Inner Right,SGP Goal,,,,
SGPvsSwans_20260710,654.3710529376655,10.0,OPP PEN,9,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_20260710,841.0711834616628,10.0,OPP PEN,10,,,,,,Circle Edge,YES,,Contact,,"Q1, Q1",,,,,,,
SGPvsSwans_20260710,949.3692356126654,10.0,OPP PEN,11,,,,,,Circle Edge,NO,,Obstruction,,"Q1, Q1",,,,,,,
SGPvsSwans_20260710,954.3683120896595,10.0,OPP PEN,12,,,,,,,,,Contact,,Q1,,,,,,,
SGPvsSwans_20260710,1280.9686374886687,10.0,OPP PEN,13,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,1322.5702067296663,10.0,OPP PEN,14,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,1388.6707657836614,10.0,OPP PEN,15,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,1400.071079465657,10.0,OPP PEN,16,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,1567.2725619026555,10.0,OPP PEN,17,,,,,,Circle Edge,YES,,Contact,,"Q2, Q2",,,,,,,
SGPvsSwans_20260710,1640.0700699756528,10.0,OPP PEN,18,,,,,,Circle Edge,YES,,Contact,,"Q2, Q2",,,,,,,
SGPvsSwans_20260710,1644.2713002156643,10.0,OPP PEN,19,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,1689.2683323936576,10.0,OPP PEN,20,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,1874.4714520636571,10.0,OPP PEN,21,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,1875.3156222222221,10.0,OPP PEN,22,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,2094.2699341356533,9.999999999999545,OPP PEN,23,,,,,,,,,Contact,,Q2,,,,,,,
SGPvsSwans_20260710,2637.970874628657,10.0,OPP PEN,24,,,,,,,,,Contact,,Q3,,,,,,,
SGPvsSwans_20260710,3315.9706828796593,10.0,OPP PEN,25,,,,,,,,,Obstruction,,Q3,,,,,,,
SGPvsSwans_20260710,3431.771411497652,10.0,OPP PEN,26,,,,,,,,,Contact,,Q3,,,,,,,
SGPvsSwans_20260710,3455.086271125647,10.0,OPP PEN,27,,,,,,,,,Contact,,Q3,,,,,,,
SGPvsSwans_20260710,3835.668631564649,10.0,OPP PEN,28,,,,,,,,,Obstruction,,"Q4, Q4",GA,Outer Left,SGP Goal,,,,
SGPvsSwans_20260710,3894.6718143256608,10.0,OPP PEN,29,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,3898.6715446126477,10.0,OPP PEN,30,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,3910.371174746665,10.0,OPP PEN,31,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,3998.770428583649,10.0,OPP PEN,32,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,4014.457611111111,10.0,OPP PEN,33,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,4045.7677460616646,10.0,OPP PEN,34,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,4160.4061,10.0,OPP PEN,35,,,,,,,,,Obstruction,,Q4,,,,,,,
SGPvsSwans_20260710,4191.46704945365,10.0,OPP PEN,36,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,4299.56692397266,10.0,OPP PEN,37,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,4374.1675445296605,10.0,OPP PEN,38,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,4381.47006767467,10.0,OPP PEN,39,,,,,,,,,Contact,,Q4,,,,,,,
SGPvsSwans_20260710,4393.8725277186495,10.0,OPP PEN,40,,,,,,,,,Obstruction,,"Q4, Q4",,Outer Right,,,,,
SGPvsSwans_20260710,4551.799819109659,10.0,OPP PEN,41,,,,,,,,,Obstruction,,Q4,,,,,,,
SGPvsSwans_20260710,4569.973170950661,10.0,OPP PEN,42,,,,,,,,,Obstruction,,Q4,,,,,,,
SGPvsSwans_20260710,54.258177777777775,8.0,OPP Deflection,1,,,,,Yes,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,187.79646666666667,8.0,OPP Deflection,2,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,391.8708,8.0,OPP Deflection,3,,,,,Yes,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,444.4941777777778,8.0,OPP Deflection,4,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,450.20385555555555,8.0,OPP Deflection,5,,,,,Yes,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,549.6566,8.0,OPP Deflection,6,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,557.0992333333334,8.0,OPP Deflection,7,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,810.4821222222222,8.0,OPP Deflection,8,,,,,No,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,865.6278666666667,8.0,OPP Deflection,9,,,,,Yes,,,,,,Q1,,,,,,,
SGPvsSwans_20260710,1214.5910222222221,8.0,OPP Deflection,10,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,1263.4729555555555,8.0,OPP Deflection,11,,,,,No,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,1331.9890555555555,8.0,OPP Deflection,12,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,1464.0638111111111,8.0,OPP Deflection,13,,,,,No,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,1472.8178222222223,8.0,OPP Deflection,14,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,1723.127611111111,8.0,OPP Deflection,15,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,1723.2457111111112,8.0,OPP Deflection,16,,,,,Yes,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,2014.4783666666667,8.0,OPP Deflection,17,,,,,No,,,,,,Q2,,,,,,,
SGPvsSwans_20260710,2994.3471555555557,8.0,OPP Deflection,18,,,,,No,,,,,,Q3,,,,,,,
SGPvsSwans_20260710,3004.021277777778,8.0,OPP Deflection,19,,,,,Yes,,,,,,Q3,,,,,,,
SGPvsSwans_20260710,3021.3026666666665,8.0,OPP Deflection,20,,,,,Yes,,,,,,Q3,,,,,,,
SGPvsSwans_20260710,3072.857911111111,8.0,OPP Deflection,21,,,,,,,,,,,Q3,,,,,,,
SGPvsSwans_20260710,3124.041977777778,8.0,OPP Deflection,22,,,,,No,,,,,,Q3,,,,,,,
SGPvsSwans_20260710,3233.004988888889,8.0,OPP Deflection,23,,,,,Yes,,,,,,Q3,,,,,,,
SGPvsSwans_20260710,3412.3892666666666,8.0,OPP Deflection,24,,,,,No,,,,,,Q3,,,,,,,
SGPvsSwans_20260710,3768.132522222222,8.0,OPP Deflection,25,,,,,No,,,,,,Q4,,,,,,,
SGPvsSwans_20260710,3783.2763777777777,8.0,OPP Deflection,26,,,,,No,,,,,,Q4,,,,,,,
SGPvsSwans_20260710,3980.7856888888887,8.0,OPP Deflection,27,,,,,No,,,,,,Q4,,,,,,,
SGPvsSwans_20260710,3986.4808444444443,8.0,OPP Deflection,28,,,,,Yes,,,,,,Q4,,,,,,,
SGPvsSwans_20260710,4183.292144444445,8.0,OPP Deflection,29,,,,,No,,,,,,Q4,,,,,,,
SGPvsSwans_20260710,4217.956167784,8.0,OPP Deflection,30,,,,,Yes,,,,,,Q4,,,,,,,
SGPvsSwans_20260710,141.27054306565225,25.097391473007434,SGP Gains,1,,,,,,,,Dropped Ball,,,Q1,,,,Defensive D,,,
SGPvsSwans_20260710,322.3697814126622,27.400384415988754,SGP Gains,2,,,,,,,,Pass Out of Bounds,,,Q1,,,,Center Left Defense,,,
SGPvsSwans_20260710,381.4665958086568,19.603692156003945,SGP Gains,3,,,,,,,,Interception,,Sindhu Nair,Q1,,,,Defensive D,,,
SGPvsSwans_20260710,401.770445897662,29.90437033698953,SGP Gains,4,,,,,,"Circle Edge, Circle Edge","YES, YES",Pass Out of Bounds,,,"Q1, Q1, Q1, Q1",GA,Inner Right,SGP Goal,Defensive D,,,
SGPvsSwans_20260710,520.4402359251984,77.93026309546383,SGP Gains,5,,,,,,"Circle Edge, Circle Edge, Circle Edge, Inside Circle","YES, NO, YES, YES",Missed Rebound,,Jamie Lim,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",,,,Defensive D,,,
SGPvsSwans_20260710,613.5705380706606,22.703326529002197,SGP Gains,6,,,,,,,,Pass Out of Bounds,,,Q1,,,,Defensive Right Pocket,,,
SGPvsSwans_20260710,636.4699462526526,17.317497751005135,SGP Gains,7,,,,,,"Circle Edge, Inside Circle","YES, YES",Interception,,Rachel Ling,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,SGP Goal,Attacking Middle,,,
SGPvsSwans_20260710,693.7700545776638,24.605049520995976,SGP Gains,8,,,,,,Circle Edge,YES,Interception,,Jamie Lim,"Q1, Q1, Q1",GA,Outer Right,SGP Goal,Defensive D,,,
SGPvsSwans_20260710,828.669025746666,26.20628665398226,SGP Gains,9,,,,,,Circle Edge,YES,Interception,,Sindhu Nair,"Q1, Q1, Q1, Q1",GA,Outer Right,SGP Goal,Defensive Left Pocket,,,
SGPvsSwans_20260710,927.2700329456585,55.20535580299145,SGP Gains,10,,,,,,"Circle Edge, Circle Edge","NO, YES",Missed Rebound,,Sindhu Nair,"Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Right,SGP Miss,Defensive D,,,
SGPvsSwans_20260710,1496.1702570906518,35.30490725700588,SGP Gains,11,,,,,,Outside Circle,YES,Dropped Ball,,,"Q2, Q2, Q2",GS,Inner Middle,SGP Goal,Defensive Left Pocket,,,
SGPvsSwans_20260710,1725.104046361217,9.162145553439814,SGP Gains,12,,,,,,,,Missed Rebound,,Jamie Lim,Q2,,,,Defensive D,,,
SGPvsSwans_20260710,1777.5724193926549,39.49829247199841,SGP Gains,13,,,,,,"Circle Edge, Circle Edge","YES, NO",Interception,,Jamie Lim,"Q2, Q2, Q2, Q2",GA,Outer Right,SGP Miss,Defensive D,,,
SGPvsSwans_20260710,1891.3676670716577,15.604676162001397,SGP Gains,14,,,,,,,,Pickups,,Faithmaria Lawrence,Q2,,,,Defensive Left Pocket,,,
SGPvsSwans_20260710,2002.4656903246582,26.703627677002714,SGP Gains,15,,,,,,,,Missed Rebound,,Reena Divya,Q2,,,,Defensive D,,,
SGPvsSwans_20260710,2036.4704525406678,14.200469921997865,SGP Gains,16,,,,,,,,Contact,,,Q2,,,,Defensive D,,,
SGPvsSwans_20260710,2612.795300388,13.098739659987586,SGP Gains,17,,,,,,,,Pickups,,Rachel Ling,Q3,,,,Defensive Middle,,,
SGPvsSwans_20260710,2692.768364200649,32.303330217010625,SGP Gains,18,,,,,,,,Interception,,Reena Divya,Q3,,,,Defensive D,,,
SGPvsSwans_20260710,2784.9911333333334,8.598973082658631,SGP Gains,19,,,,,,,,Interception,,Mishalenee K,Q3,,,,Defensive D,,,
SGPvsSwans_20260710,3013.2706522556587,15.191334554002879,SGP Gains,20,,,,,,,,Stepping,,,Q3,,,,Center Left Defense,,,
SGPvsSwans_20260710,3053.6236444444444,24.93159999999989,SGP Gains,21,,,,,,,,Missed Rebound,,Reena Divya,Q3,,,,Defensive D,,,
SGPvsSwans_20260710,3240.071911831646,22.20234186701282,SGP Gains,22,,,,,,"Circle Edge, Circle Edge","YES, YES",Interception,,Mishalenee K,"Q3, Q3, Q3, Q3",GS,Inner Right,SGP Goal,Center Right Attack,,,
SGPvsSwans_20260710,3303.269498361662,29.105333265993067,SGP Gains,23,,,,,,Circle Edge,YES,Pickups,,Reena Divya,"Q3, Q3, Q3, Q3",GA,Inner Left,SGP Goal,Defensive D,,,
SGPvsSwans_20260710,3742.971846418665,57.998775812991425,SGP Gains,24,,,,,,"Circle Edge, Circle Edge","NO, NO",Interception,,Mishalenee K,"Q4, Q4, Q4",,,,Defensive D,,,
SGPvsSwans_20260710,3875.4675501046677,62.00263237697936,SGP Gains,25,,,,,,Circle Edge,YES,Interception,,Mishalenee K,"Q4, Q4, Q4, Q4, Q4, Q4",GA,Inner Right,SGP Miss,Defensive Right,,,
SGPvsSwans_20260710,3991.2702426566566,28.404534295998474,SGP Gains,26,,,,,,,,Pass Out of Bounds,,,"Q4, Q4",,,,Defensive D,,,
SGPvsSwans_20260710,4017.570259042647,48.30015219900952,SGP Gains,27,,,,,,"Outside Circle, Circle Edge","YES, NO",Contact,,,"Q4, Q4, Q4, Q4",,,,Defensive D,,,
SGPvsSwans_20260710,4071.374744739655,19.294467215000623,SGP Gains,28,,,,,,,,Pickups,,Tan Yi Jie,Q4,,,,Defensive Middle,,,
SGPvsSwans_20260710,4103.866608208659,30.002326939996237,SGP Gains,29,,,,,,,,Dropped Ball,,,Q4,,,,Defensive Right,,,
SGPvsSwans_20260710,4165.269919496666,43.80545692198211,SGP Gains,30,,,,,,"Circle Edge, Circle Edge, Circle Edge","YES, NO, YES",Missed Rebound,,Mishalenee K,"Q4, Q4, Q4, Q4, Q4, Q4",GA,Inner Left,SGP Goal,Defensive D,,,
SGPvsSwans_20260710,56.77467597665771,27.999816098998785,SGP Turnovers,1,,,,,,"Circle Edge, Inside Circle","YES, YES",Interception,,Rachel Ling,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,OPP Goal,Center Right Attack,,,
SGPvsSwans_20260710,159.36793453865968,29.906909582997315,SGP Turnovers,2,,,,,,"Circle Edge, Inside Circle","YES, YES",Stepping,,Anna Maccines,"Q1, Q1, Q1, Q1",GS,Inner Left,OPP Goal,Attacking Right Pocket,,,
SGPvsSwans_20260710,249.5940720016585,36.67989397700484,SGP Turnovers,3,,,,,,Circle Edge,YES,Interception,,Rachel Ling,"Q1, Q1, Q1, Q1",GA,Inner Middle,OPP Goal,Center Right Attack,,,
SGPvsSwans_20260710,303.7740335556529,25.595747857009258,SGP Turnovers,4,,,,,,,,Pass Out of Bounds,,Toh Kai Wei,"Q1, Q1",,,,Attacking D,,,
SGPvsSwans_20260710,342.77016582865093,27.80432641099503,SGP Turnovers,5,,,,,,Outside Circle,YES,Interception,,Faithmaria Lawrence,"Q1, Q1, Q1",GS,Inner Middle,OPP Goal,Center Mid Attack,,,
SGPvsSwans_20260710,394.07028796466074,14.700157933001265,SGP Turnovers,6,,,,,,Circle Edge,NO,Interception,,Toh Kai Wei,"Q1, Q1",,,,Center Mid Attack,,,
SGPvsSwans_20260710,453.06822357265764,36.307106409005826,SGP Turnovers,7,,,,,,"Circle Edge, Circle Edge","NO, YES",Missed Rebound,,Toh Kai Wei,"Q1, Q1, Q1, Q1, Q1",GS,Inner Left,OPP Goal,Attacking Left Pocket,,,
SGPvsSwans_20260710,591.3704990206622,29.200039049998395,SGP Turnovers,8,,,,,,"Outside Circle, Circle Edge, Circle Edge","YES, YES, NO",Held,,Goh Wei Ping,"Q1, Q1, Q1, Q1",,,,Attacking D,,,
SGPvsSwans_20260710,629.2738645996628,14.196081652989733,SGP Turnovers,9,,,,,,,,Dropped Ball,,Faithmaria Lawrence,Q1,,,,Attacking Left,,,
SGPvsSwans_20260710,670.8687910736664,29.90126350399737,SGP Turnovers,10,,,,,,"Outside Circle, Circle Edge","YES, NO",Contact,,Toh Kai Wei,"Q1, Q1, Q1",,,,Attacking D,,,
SGPvsSwans_20260710,754.0708785656512,34.103284056005236,SGP Turnovers,11,,,,,,Outside Circle,YES,Interception,,Anna Macinnes,"Q1, Q1, Q1, Q1, Q1",GA,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_20260710,815.9700280216592,19.698997725006734,SGP Turnovers,12,,,,,,Circle Edge,NO,Held,,Toh Kai Wei,"Q1, Q1",,,,Attacking D,,,
SGPvsSwans_20260710,870.850866588669,16.925601632993448,SGP Turnovers,13,,,,,,Circle Edge,YES,Interception,,Rachel Ling,"Q1, Q1, Q1",GS,Inner Left,OPP Goal,Center Right Defense,,,
SGPvsSwans_20260710,1214.6687204536554,28.60657163500582,SGP Turnovers,14,,,,,,"Circle Edge, Circle Edge","YES, YES",Interception,,Toh Kai Wei,"Q2, Q2, Q2, Q2",GS,Inner Middle,OPP Goal,Attacking Middle,,,
SGPvsSwans_20260710,1331.8722057996547,24.4034782750025,SGP Turnovers,15,,,,,,Circle Edge,YES,Interception,,Toh Kai Wei,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,Attacking Right,,,
SGPvsSwans_20260710,1409.170880112666,35.99935205498605,SGP Turnovers,16,,,,,,Circle Edge,YES,Pass Out of Bounds,,Toh Kai Wei,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_20260710,1476.670021580656,26.50023550999572,SGP Turnovers,17,,,,,,,,Interception,,Rachel Ling,"Q2, Q2",,,,Attacking D,,,
SGPvsSwans_20260710,1574.3708249176525,32.30076017401257,SGP Turnovers,18,,,,,,Circle Edge,YES,Missed Rebound,,Toh Kai Wei,"Q2, Q2, Q2, Q2","GA, GA","Inner Left, Inner Left","OPP Miss, OPP Goal",Attacking D,,,
SGPvsSwans_20260710,1727.266191914657,15.509178519996112,SGP Turnovers,19,,,,,,,,Interception,,Jamie Lim,"Q2, Q2",GS,Inner Middle,OPP Goal,Defensive D,,,
SGPvsSwans_20260710,1747.0698533806512,37.502566012003626,SGP Turnovers,20,,,,,,"Circle Edge, Circle Edge, Inside Circle","YES, YES, NO",Interception,,Goh Wei Ping,"Q2, Q2, Q2, Q2, Q2, Q2",,,,Attacking Right,,,
SGPvsSwans_20260710,1810.0707118646533,28.604450360003284,SGP Turnovers,21,,,,,,Circle Edge,YES,Interception,,Toh Kai Wei,"Q2, Q2, Q2, Q2, Q2","GA, GS","Inner Left, Inner Left","OPP Miss, OPP Goal",Attacking D,,,
SGPvsSwans_20260710,1899.972343233659,45.70190039000181,SGP Turnovers,22,,,,,,Circle Edge,YES,Pass Out of Bounds,,Reena Divya,"Q2, Q2, Q2, Q2",GS,Inner Right,OPP Goal,Center Left Attack,,,
SGPvsSwans_20260710,2022.169318001661,21.301134539006853,SGP Turnovers,23,,,,,,Circle Edge,YES,Repossession,,Tan Yi Jie,"Q2, Q2",,,,Attacking Left,,,
SGPvsSwans_20260710,2043.6709224626659,24.804166800993016,SGP Turnovers,24,,,,,,Outside Circle,YES,Dropped Ball,,Anna Macinnes,"Q2, Q2, Q2",GS,Inner Left,OPP Goal,Attacking Left Pocket,,,
SGPvsSwans_20260710,2141.8702610626565,21.20377916900452,SGP Turnovers,25,,,,,,Circle Edge,YES,Interception,,Tan Yi Jie,"Q2, Q2, Q2",GS,Outer Left,OPP Miss,Center Mid Defense,,,
SGPvsSwans_20260710,2618.894040047988,16.903037729789958,SGP Turnovers,26,,,,,,Circle Edge,YES,Dropped Ball,,Anna Macinnes,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,Center Left Attack,,,
SGPvsSwans_20260710,2665.7708759766538,23.003974626003583,SGP Turnovers,27,,,,,,Outside Circle,YES,Held,,Anna Macinnes,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,Attacking Left Pocket,,,
SGPvsSwans_20260710,2718.0716944176597,24.102962562998073,SGP Turnovers,28,,,,,,Circle Edge,YES,Interception,,Mishalenee K,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,Center Right Attack,,,
SGPvsSwans_20260710,2768.1749886726625,23.900719514246703,SGP Turnovers,29,,,,,,,,Missed Rebound,,Charlotte Lee,"Q3, Q3, Q3",GA,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_20260710,2786.590106415992,9.387082472896964,SGP Turnovers,30,,,,,,Circle Edge,NO,Interception,,Mishalenee K,"Q3, Q3",,,,Defensive D,,,
SGPvsSwans_20260710,2817.0707843696555,46.60415912299595,SGP Turnovers,31,,,,,,"Outside Circle, Circle Edge, Circle Edge, Circle Edge, Circle Edge","YES, NO, NO, YES, YES",Interception,,Tan Yi Jie,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3","GS, GS","Inner Middle, Inner Left","OPP Miss, OPP Goal",Center Right Defense,,,
SGPvsSwans_20260710,2889.1701600156607,33.01052128299034,SGP Turnovers,32,,,,,,"Circle Edge, Circle Edge","NO, YES",Interception,,Anna Macinnes,"Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,OPP Goal,Attacking D,,,
SGPvsSwans_20260710,3005.5706275786615,14.700024676997145,SGP Turnovers,33,,,,,,,,Interception,,Tan Yi Jie,"Q3, Q3",,,,Attacking Middle,,,
SGPvsSwans_20260710,3021.4619868096615,20.313019636994795,SGP Turnovers,34,,,,,,Outside Circle,YES,Interception,,Tan Yi Jie,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,Attacking Middle,,,
SGPvsSwans_20260710,3071.5552444444443,36.74296072654943,SGP Turnovers,35,,,,,,"Circle Edge, Circle Edge","YES, YES",Interception,,Tan Yi Jie,"Q3, Q3, Q3, Q3, Q3, Q3, Q3","GA, GS","Inner Left, Inner Middle","OPP Miss, OPP Goal",Center Left Attack,,,
SGPvsSwans_20260710,3151.370222860657,23.70470467600944,SGP Turnovers,36,,,,,,Circle Edge,YES,Missed Rebound,,Charlotte Lee,"Q3, Q3, Q3, Q3",GS,Inner Middle,OPP Goal,Attacking D,,,
SGPvsSwans_20260710,3233.8704254916515,13.201486339994517,SGP Turnovers,37,,,,,,,,Contact,,Goh Wei Ping,Q3,,,,Attacking D,,,
SGPvsSwans_20260710,3346.9698670706516,33.90527501399902,SGP Turnovers,38,,,,,,"Outside Circle, Circle Edge","YES, YES",Shot Out of Bounds,,Charlotte Lee,"Q3, Q3, Q3, Q3, Q3",GS,Inner Left,OPP Goal,Attacking D,,,
