Opponent,Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Feed Location,Feed Success,Gains / Turnover Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
Brunei,SGPvsBRN_16122025,32.99122116,5.119472980018749,SGP Feed,1,,,,,Circle Edge,YES,,Amandeep Chahal,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,37.989929517981224,5.144296012987894,SGP Feed,2,,,,,Circle Edge,YES,,Tan Yi Jie,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,96.79166615100728,5.106001532994114,SGP Feed,3,,,,,Circle Edge,YES,,Goh Wei Ping,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,139.39666122397216,5.103671805019928,SGP Feed,4,,,,,Circle Edge,YES,,Tan Yi Jie,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,175.39510833798937,5.084075434982623,SGP Feed,5,,,,,Circle Edge,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,192.79428629597638,5.196454928998918,SGP Feed,6,,,,,Outside Circle,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,249.2930573119837,4.988283900020178,SGP Feed,7,,,,,Circle Edge,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,249.6918491109836,5.308086764003349,SGP Feed,8,,,,,Circle Edge,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,290.7944852019876,5.30198211,SGP Feed,9,,,,,Circle Edge,YES,,Tan Yi Jie,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,310.2933106,4.989290597004583,SGP Feed,10,,,,,Outside Circle,YES,,Goh Wei Ping,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,312.99727777777775,5,SGP Feed,11,,,,,Inside Circle,NO,,Amandeep Chahal,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,315.5934345259864,5.204926935997719,SGP Feed,12,,,,,Circle Edge,YES,,Tan Yi Jie,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,320.86322222222225,5,SGP Feed,13,,,,,Inside Circle,YES,,Goh Wei Ping,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,373.0934580639835,5.113783801,SGP Feed,14,,,,,Circle Edge,YES,,Tan Yi Jie,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,374.09454176998975,5.199057078997896,SGP Feed,15,,,,,Circle Edge,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,531.2923979570002,4.974558197980514,SGP Feed,16,,,,,Circle Edge,YES,,Amandeep Chahal,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,594.9915050010011,5.131173596001531,SGP Feed,17,,,,,Outside Circle,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,598.1954006910054,5.306156778968784,SGP Feed,18,,,,,Inside Circle,YES,,Amandeep Chahal,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,639.0904529119929,5.119771471011745,SGP Feed,19,,,,,Outside Circle,YES,,Rachel Ling,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,684.7966250819958,5.101792015,SGP Feed,20,,,,,Circle Edge,YES,,Rachel Ling,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,687.5900479429846,5.307252386021787,SGP Feed,21,,,,,Circle Edge,YES,,Rachel Ling,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,721.6965769840122,5.185294312980659,SGP Feed,22,,,,,Outside Circle,YES,,Goh Wei Ping,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,772.2933014059697,5.203858769025146,SGP Feed,23,,,,,Outside Circle,NO,,Goh Wei Ping,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,782.7922380589629,5.195141992029221,SGP Feed,24,,,,,Circle Edge,YES,,Rachel Ling,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,783.8983985919781,5.195278982997593,SGP Feed,25,,,,,Circle Edge,YES,,Rachel Ling,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,799.2631777777777,5,SGP Feed,26,,,,,Circle Edge,YES,,Rachel Ling,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,808.2918007,5.102000708985315,SGP Feed,27,,,,,Circle Edge,YES,,Rachel Ling,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,850.4973910339745,5.100231499,SGP Feed,28,,,,,Circle Edge,YES,,Rachel Ling,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,851.7925080469848,5.128422021,SGP Feed,29,,,,,Circle Edge,YES,,Rachel Ling,Q1,,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,1008.8956128129677,19.903101517037044,SGP CPA,14,Center Left Attack,GA,Center Mid Attack,C,"Circle Edge, Inside Circle, Inside Circle","YES, YES, YES",,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,897.5936533900143,5.117224001981754,SGP Feed,31,,,,,Circle Edge,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,915.0516888888889,5,SGP Feed,32,,,,,Circle Edge,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,953.2937961289742,5.131535762032286,SGP Feed,33,,,,,Circle Edge,YES,,Angelina Lim,Q1,,,,,,,
Brunei,SGPvsBRN_16122025,1001.6932556199899,5.067210373019634,SGP Feed,34,,,,,Circle Edge,YES,,Rachel Ling,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1046.6979984089887,5.192771852998021,SGP Feed,35,,,,,Circle Edge,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1061.0320111111112,5,SGP Feed,36,,,,,Circle Edge,NO,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1096.8972666666666,5,SGP Feed,37,,,,,Circle Edge,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1100.9297888888889,5,SGP Feed,38,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1103.9881560989713,5.140108122030597,SGP Feed,39,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1153.992201738992,5.1962773380012095,SGP Feed,40,,,,,Outside Circle,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1183.0904208809845,5.2026896130118985,SGP Feed,41,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1199.9112222222222,5,SGP Feed,42,,,,,Outside Circle,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1202.593320404989,5.209262152987321,SGP Feed,43,,,,,Inside Circle,YES,,Lee Pei Shan,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1225.292682485988,5.123910423983489,SGP Feed,44,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1280.3936567949922,5.004183818,SGP Feed,45,,,,,Outside Circle,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1283.194799599994,5.196170149978343,SGP Feed,46,,,,,Inside Circle,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1313.0949218709914,5.101044851013739,SGP Feed,47,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1351.2933019299855,5.1330264129801435,SGP Feed,48,,,,,Outside Circle,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1368.2365777777777,5,SGP Feed,49,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1399.691961149981,4.997094949008897,SGP Feed,50,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1459.1294444444445,5,SGP Feed,51,,,,,Circle Edge,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1504.791105828994,5.132531417995779,SGP Feed,52,,,,,Circle Edge,YES,,Rachel Ling,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1543.5978459799921,5.063761924984192,SGP Feed,53,,,,,Circle Edge,YES,,Rachel Ling,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1600.289130108969,5.003852657,SGP Feed,54,,,,,Circle Edge,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1611.595011111111,5,SGP Feed,55,,,,,Outside Circle,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1613.9436777777778,5,SGP Feed,56,,,,,Circle Edge,YES,,Rachel Ling,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1722.193352675995,5.200699663003661,SGP Feed,57,,,,,Circle Edge,YES,,Tan Yi Jie,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1734.694540727983,5.132880345026479,SGP Feed,58,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1784.1108,5,SGP Feed,59,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1799.006673,5,SGP Feed,60,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1800.7930980710044,5.1135308529769645,SGP Feed,61,,,,,Inside Circle,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1837.9918597679884,4.996605446998728,SGP Feed,62,,,,,Circle Edge,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1866.2784666666666,5,SGP Feed,63,,,,,Circle Edge,YES,,Tan Yi Jie,Q2,,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,1008.8956128129677,19.903101517037044,SGP DCPA,14,Center Left Attack,GA,Center Mid Attack,C,"Circle Edge, Inside Circle, Inside Circle","YES, YES, YES",,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1882.8890888888889,5,SGP Feed,65,,,,,Circle Edge,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1920.5953528989817,5.140732524009081,SGP Feed,66,,,,,Outside Circle,YES,,Amandeep Chahal,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1928.2939804379876,5.2011597139953665,SGP Feed,67,,,,,Circle Edge,YES,,Goh Wei Ping,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1944.4946681289923,5.0874570340101855,SGP Feed,68,,,,,Circle Edge,YES,,Tan Yi Jie,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,2022.692320294973,5.203634596,SGP Feed,69,,,,,Outside Circle,NO,,Tan Yi Jie,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2038.000611111111,5,SGP Feed,70,,,,,Circle Edge,NO,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2039.8924133049816,5.104735349999828,SGP Feed,71,,,,,Circle Edge,YES,,Tan Yi Jie,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2045.3186999999998,5,SGP Feed,72,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2046.2982494960042,5.305649720968631,SGP Feed,73,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2063.1976628879806,5.098347457016189,SGP Feed,74,,,,,Outside Circle,YES,,Goh Wei Ping,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2106.5965333333334,5,SGP Feed,75,,,,,Outside Circle,YES,,Tan Yi Jie,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2109.993925078992,5.197762015,SGP Feed,76,,,,,Inside Circle,YES,,Goh Wei Ping,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2146.297656594984,5.096196122018682,SGP Feed,77,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2182.792437968979,5.136039352007174,SGP Feed,78,,,,,Circle Edge,YES,,Tan Yi Jie,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2199.692366944967,5.110464016002879,SGP Feed,79,,,,,Outside Circle,YES,,Goh Wei Ping,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2247.4903127150055,5.131256658,SGP Feed,80,,,,,Circle Edge,YES,,Tan Yi Jie,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2263.760366666667,5,SGP Feed,81,,,,,Outside Circle,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2264.793866666667,5,SGP Feed,82,,,,,Inside Circle,YES,,Lee Pei Shan,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2289.6631222222222,5,SGP Feed,83,,,,,Outside Circle,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2291.5964795839914,5.199404090998087,SGP Feed,84,,,,,Inside Circle,YES,,Lee Pei Shan,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2304.692642084966,5.196891021005285,SGP Feed,85,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2334.148711111111,5,SGP Feed,86,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2387.993346418985,5.321673761018701,SGP Feed,87,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2423.652077777778,5,SGP Feed,88,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2426.6929252009922,5.397997815010513,SGP Feed,89,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2445.488388888889,5,SGP Feed,90,,,,,Outside Circle,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2448.2952233019923,5.202695528986169,SGP Feed,91,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2468.6379666666667,5,SGP Feed,92,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,1150.1895291549852,5.304386041,SGP Feed,30,,,,,Circle Edge,YES,,Rachel Ling,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,2472.1968012529737,5.317677034000553,SGP Feed,94,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2488.395811989979,4.9832980450300965,SGP Feed,95,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2532.592737873005,5.096233568979187,SGP Feed,96,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2555.7941284889876,5.101554881020093,SGP Feed,97,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2576.794002449962,5.137343313000201,SGP Feed,98,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2578.491957000972,5.210412632003681,SGP Feed,99,,,,,Inside Circle,YES,,Goh Wei Ping,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2625.995713694989,5.0978308379976625,SGP Feed,100,,,,,Circle Edge,YES,,Goh Wei Ping,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2641.603811111111,5,SGP Feed,101,,,,,Outside Circle,YES,,Goh Wei Ping,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2690.6668027210885,5,SGP Feed,102,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2693.3858444444445,5,SGP Feed,103,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2776.0976395619796,5.295717704020717,SGP Feed,104,,,,,Circle Edge,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2792.3930380819847,5.078844907989151,SGP Feed,105,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2793.5955555555556,5,SGP Feed,106,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2798.4420666666665,5,SGP Feed,107,,,,,Inside Circle,YES,,Goh Wei Ping,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2864.0932220089844,5.095523591021447,SGP Feed,108,,,,,Circle Edge,YES,,Khor Ting Fang,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2882.194908767987,5.2024949829933576,SGP Feed,109,,,,,Outside Circle,YES,,Rachel Ling,Q3,,,,,,,
Brunei,SGPvsBRN_16122025,2941.672788888889,5,SGP Feed,110,,,,,Outside Circle,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,2957.393134973994,5.003842378995614,SGP Feed,111,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,2986.875088888889,5,SGP Feed,112,,,,,Outside Circle,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,2989.598004934985,5.097881776016038,SGP Feed,113,,,,,Inside Circle,YES,,Amandeep Chahal,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3009.493778500998,4.992406538978685,SGP Feed,114,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3011.790876466973,5.145054545035691,SGP Feed,115,,,,,Inside Circle,YES,,Amandeep Chahal,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3089.5822222222223,5,SGP Feed,116,,,,,Outside Circle,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3091.5921141379963,5.205414716,SGP Feed,117,,,,,Inside Circle,YES,,Amandeep Chahal,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3104.2931738500033,5.128555128967946,SGP Feed,118,,,,,Outside Circle,YES,,Amandeep Chahal,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3165.0015555555556,5,SGP Feed,119,,,,,Circle Edge,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3264.797369448997,5.140052530009598,SGP Feed,120,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3315.003938,5,SGP Feed,121,,,,,Circle Edge,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3336.893179561987,5.133638594993954,SGP Feed,122,,,,,Circle Edge,YES,,Amandeep Chahal,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3384.289806,5.196630074976838,SGP Feed,123,,,,,Circle Edge,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3386.494738189973,5.295955817008235,SGP Feed,124,,,,,Circle Edge,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3408.990911111111,5,SGP Feed,125,,,,,Outside Circle,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3411.1936936069833,5.182613178019437,SGP Feed,126,,,,,Circle Edge,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3450.8948990079816,5.134634575,SGP Feed,127,,,,,Circle Edge,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3474.5930605849803,5.078164801990624,SGP Feed,128,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3528.192982941967,5.299444366038188,SGP Feed,129,,,,,Outside Circle,YES,,Goh Wei Ping,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3639.7901763000036,4.991030167,SGP Feed,130,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3645.0951057269876,5.120103523021044,SGP Feed,131,,,,,Circle Edge,NO,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3653.9931125249745,5.301139927029453,SGP Feed,132,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3680.3965620779795,5.204521116025717,SGP Feed,133,,,,,Circle Edge,YES,,Goh Wei Ping,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3695.3918059439866,5.199197502,SGP Feed,134,,,,,Circle Edge,YES,,Amandeep Chahal,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3705.993731,5.111424684997928,SGP Feed,135,,,,,Inside Circle,YES,,Goh Wei Ping,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3768.158496,5,SGP Feed,136,,,,,Circle Edge,YES,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3807.400111111111,5,SGP Feed,137,,,,,Outside Circle,NO,,Angelina Lim,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,3820.7911309039864,5.302453403010986,SGP Feed,138,,,,,Circle Edge,YES,,Tan Yi Jie,Q4,,,,,,,
Brunei,SGPvsBRN_16122025,36.79824475899353,11.200653767993238,SGP Shot,1,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,95.17802373898766,11.119513957006362,SGP Shot,2,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,138.19658419600597,11.001052664973571,SGP Shot,3,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,177.3975080019767,10.998799733022253,SGP Shot,4,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,191.29730729699799,11.000554197989317,SGP Shot,5,,,,,,,,Amandeep Chahal,Q1,GS,Inner Right,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,250.08648769298992,11.311816388992725,SGP Shot,6,,,,,,,,Goh Wei Ping,Q1,GA,Outer Right,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,296.0992628889754,11.098399022009858,SGP Shot,7,,,,,,,,Amandeep Chahal,Q1,GS,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,314.55587777777777,10,SGP Shot,8,,,,,,,,Amandeep Chahal,Q1,GS,Inner Middle,SGP Miss,,,,
Brunei,SGPvsBRN_16122025,319.0969800679671,11.001007041023286,SGP Shot,9,,,,,,,,Amandeep Chahal,Q1,GS,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,379.0769120959936,11.323156129994175,SGP Shot,10,,,,,,,,Amandeep Chahal,Q1,GS,Outer Right,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,531.1779703549942,11.519474903990954,SGP Shot,11,,,,,,,,Goh Wei Ping,Q1,GA,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,597.6970612550003,11.000915605002206,SGP Shot,12,,,,,,,,Goh Wei Ping,Q1,GA,Inner Middle,SGP Miss,,,,
Brunei,SGPvsBRN_16122025,638.6973414409993,11.301143461990591,SGP Shot,13,,,,,,,,Amandeep Chahal,Q1,GS,Outer Right,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,687.0971004029863,11.10117771,SGP Shot,14,,,,,,,,Goh Wei Ping,Q1,GA,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,719.6982216,10.79910565199782,SGP Shot,15,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,782.3985858659815,10.899737015983533,SGP Shot,16,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,807.1985484799825,10.89897221000183,SGP Shot,17,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,851.8798826229959,11.117433338983801,SGP Shot,18,,,,,,,,Goh Wei Ping,Q1,GA,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,896.4884763159758,11.609207702996514,SGP Shot,19,,,,,,,,Goh Wei Ping,Q1,GA,Inner Right,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,914.1142,10,SGP Shot,20,,,,,,,,Goh Wei Ping,Q1,GA,Inner Middle,SGP Miss,,,,
Brunei,SGPvsBRN_16122025,918.3978846649769,11.700758096996196,SGP Shot,21,,,,,,,,Goh Wei Ping,Q1,GA,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,952.4974381300065,11.100058430966783,SGP Shot,22,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1000.1979995409648,10.901595210035453,SGP Shot,23,,,,,,,,Lee Pei Shan,Q2,GS,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1045.1000846569916,10.998716478983397,SGP Shot,24,,,,,,,,Lee Pei Shan,Q2,GS,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1101.8861,10,SGP Shot,25,,,,,,,,Lee Pei Shan,Q2,GS,Inner Left,SGP Miss,,,,
Brunei,SGPvsBRN_16122025,1105.8976042050072,11.000778592963343,SGP Shot,26,,,,,,,,Lee Pei Shan,Q2,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1152.4981218199753,10.900346935015705,SGP Shot,27,,,,,,,,Amandeep Chahal,Q2,GA,Outer Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1181.3973283799999,11.100045837984908,SGP Shot,28,,,,,,,,Lee Pei Shan,Q2,GS,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1202.299472620004,11.198154189993147,SGP Shot,29,,,,,,,,Amandeep Chahal,Q2,GA,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1223.7987012159927,11.599405051993699,SGP Shot,30,,,,,,,,Amandeep Chahal,Q2,GA,Inner Right,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1282.6982946789833,11.600163209001948,SGP Shot,31,,,,,,,,Lee Pei Shan,Q2,GS,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1311.0994145149748,10.997908751030991,SGP Shot,32,,,,,,,,Amandeep Chahal,Q2,GA,Inner Left,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1350.1771211879945,11.520278983990693,SGP Shot,33,,,,,,,,Lee Pei Shan,Q2,GS,Inner Right,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1366.1489333333334,10,SGP Shot,34,,,,,,,,Amandeep Chahal,Q2,GA,Outer Middle,SGP Miss,,,,
Malaysia,SGPvsMAS_15122025,1175.8959014539855,5.197649100001854,SGP Feed,23,,,,,Circle Edge,YES,,Toh Kai Wei,Q2,,,,,,,
Brunei,SGPvsBRN_16122025,1456.898397762998,10.799945574984804,SGP Shot,36,,,,,,,,Lee Pei Shan,Q2,GS,Inner Middle,SGP Goal,,,,
Brunei,SGPvsBRN_16122025,1504.0960487449822,11.000701991009464,SGP Shot,37,,,,,,,,Lee Pei Shan,Q2,GS,Inner Middle,SGP Goal,,,,
